scan_index,scan_file,x,y,z,yaw_rad,yaw_deg,prediction_confidence,z_redistributed
22,cloud000022.pcd,0.059606540942033284,0.44616010529589345,0.0,1.122502895645022,64.31467841167364,0.26147739409986576,True
23,cloud000023.pcd,0.055162139965949965,0.4728576883429154,0.0,1.21192383388313,69.43812077281723,0.260442164947008,True
24,cloud000024.pcd,0.03653650494098212,0.5071985226360186,0.0,1.3204387698223647,75.65556861626787,0.25916355552274906,True
25,cloud000025.pcd,0.0857423291525761,0.4941359787130619,0.0,1.4329038695052707,82.09934417061648,0.2635611420637471,True
26,cloud000026.pcd,0.13284856142834564,0.5165975214925808,0.0,1.537801394676985,88.10952964432302,0.26423832223780225,True
27,cloud000027.pcd,0.038940207293108986,0.5715521659292334,0.0,1.6541175139223958,94.77395236642548,0.26096329369829113,True
28,cloud000028.pcd,-0.021380940400048926,0.5652282611369781,0.0,1.7704743073429046,101.4407055470962,0.26394120266450394,True
29,cloud000029.pcd,-0.06940957257366781,0.593183890714701,0.0,1.8607804762730478,106.61486789078886,0.26473852440043616,True
30,cloud000030.pcd,-0.13632332891431093,0.6137752008596437,0.0,1.9704668369464637,112.89943342752532,0.26285384366455516,True
31,cloud000031.pcd,-0.15394139450562302,0.6108390406249666,0.0,2.0922270213470378,119.87577810641285,0.26438010899344827,True
32,cloud000032.pcd,-0.22099848432889369,0.6475165386794367,0.0,2.2015003594633518,126.13667919378368,0.2644136206036817,True
33,cloud000033.pcd,-0.2643188439430405,0.6495160222596703,0.0,2.281939833817698,130.74552158053854,0.2647628422622514,True
34,cloud000034.pcd,-0.31446381250667343,0.6441734196044654,0.0,2.4032866399114883,137.6981814271051,0.264392310280111,True
35,cloud000035.pcd,-0.3751810205991207,0.6525769014740521,0.0,2.5134593534562963,144.0106129307264,0.2654871027060595,True
36,cloud000036.pcd,-0.3673811167154729,0.6262536843205174,0.0,2.6144040057235847,149.7943154700577,0.263016141231803,True
37,cloud000037.pcd,-0.35243941226247383,0.6153255228050111,0.0,2.7194769744845515,155.81455312097106,0.26211845637749326,True
38,cloud000038.pcd,-0.41734714649152865,0.5870324527942583,0.0,2.817546905260708,161.43354625158497,0.2615440159972503,True
39,cloud000039.pcd,-0.4144372061957684,0.5676186018594018,0.0,2.9081831943436502,166.62662308676522,0.25924399279730476,True
40,cloud000040.pcd,-0.4676070547268212,0.562241630224709,0.0,2.9920164362106294,171.42991402864257,0.2624837204850669,True
41,cloud000041.pcd,-0.49108245185221067,0.5409779226866326,0.0,3.0681881555579467,175.79423206549885,0.26361486083817726,True
42,cloud000042.pcd,-0.4658864293688353,0.514411810022676,0.0,3.131466642678164,179.41982231146025,0.2664164767714639,True
43,cloud000043.pcd,-0.47607587304575083,0.4780819872731371,0.0,-3.0797157075891453,-176.45471214500398,0.2634393829255993,True
44,cloud000044.pcd,-0.4897154104886811,0.48432910742624746,0.0,-3.0009418990520214,-171.94130537965518,0.2314297052074545,True
