scan_index,scan_file,x,y,z,yaw_rad,yaw_deg,prediction_confidence
149,cloud000745.pcd,9.861169499924328,-3.8300078785683844,-1.366775902952644,2.2274449262696674,127.62319337308078,0.2595661269176551
150,cloud000750.pcd,10.01055847638161,-3.9866408402677638,-1.4296827996725245,2.4019778514691,137.62319337308077,0.26100662871927816
151,cloud000755.pcd,10.110525046567199,-4.083948381357189,-1.4837072274166476,2.2274449262696674,127.62319337308078,0.2617527653564945
152,cloud000760.pcd,10.393446627812812,-4.353948344664597,-1.584117007349995,2.4019778514691,137.62319337308077,0.26287170469056004
153,cloud000765.pcd,10.633082009596938,-4.56292899466212,-1.6677115333642285,2.2274449262696674,127.62319337308078,0.26210274224225766
154,cloud000770.pcd,10.4427811917287,-4.387822641446952,-1.6235709753670744,2.4019778514691,137.62319337308077,0.2601762266935033
155,cloud000775.pcd,10.452584838648056,-4.477163971613319,-1.659865114925255,2.2274449262696674,127.62319337308078,0.26121437443054346
156,cloud000780.pcd,10.90078550101877,-4.901427466732035,-1.809337671510463,2.4019778514691,137.62319337308077,0.25995937884367604
157,cloud000785.pcd,11.022282334442757,-4.98757890303165,-1.8216590146133986,2.2274449262696674,127.62319337308078,0.25984105695032017
158,cloud000790.pcd,11.136304272592314,-5.150544886414787,-1.8904268487455032,2.4019778514691,137.62319337308077,0.2603661600507819
159,cloud000795.pcd,11.40889938300333,-5.3909994280505416,-1.9519182153513595,2.2274449262696674,127.62319337308078,0.2603575593816277
160,cloud000800.pcd,11.650045087629135,-5.56337475590647,-2.005902906026569,2.4019778514691,137.62319337308077,0.2615978983749367
161,cloud000805.pcd,11.854030284756488,-5.7900516914943285,-2.0888382592072103,2.2274449262696674,127.62319337308078,0.2614887005454109
162,cloud000810.pcd,12.135416542332518,-6.057494340350609,-2.1911246499024712,2.4019778514691,137.62319337308077,0.25894829352413934
163,cloud000815.pcd,12.420468809903717,-6.303343988335523,-2.256236477483414,2.2274449262696674,127.62319337308078,0.25881187312224246
164,cloud000820.pcd,12.49746008319047,-6.411805221332524,-2.310704309434078,2.4019778514691,137.62319337308077,0.2592010925325384
165,cloud000825.pcd,12.636432952480396,-6.565056034525201,-2.382046695741105,2.2274449262696674,127.62319337308078,0.2618556977456172
166,cloud000830.pcd,12.77152379365216,-6.6527493009104814,-2.3974631257055106,2.4019778514691,137.62319337308077,0.26121338419628853
167,cloud000835.pcd,12.423192093496807,-6.254417333747944,-2.258702849078447,2.2274449262696674,127.62319337308078,0.2615155135751713
168,cloud000840.pcd,12.366168651890655,-6.241219482594138,-2.2703544210977338,2.4019778514691,137.62319337308077,0.26250001029485664
169,cloud000845.pcd,12.725956111763935,-6.664571808894479,-2.4376530772461207,2.2274449262696674,127.62319337308078,0.26190664990060586
